polymer_MW,LAGA,mol_MW,mol_logP,mol_TPSA,mol_melting_point,mol_Hacceptors,mol_Hdonors,mol_heteroatoms,drugpolymer,surfactant_concentration,surfactant_HLB,aqueousorganic,pH,solvent_polarity_index,particle_size,EE,LC,study,solvent,surface_area,API,SMILES,MolWt,ExactMolWt,HeavyAtomCount,RingCount,NumHDonors,NumHAcceptors,NumRotatableBonds,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,FractionCSP3,MolLogP,MolMR,TPSA,LabuteASA,NumHeteroatoms,BalabanJ,BertzCT
14.0,1.0,628.81,4.33,120.0,125.5,5,4,9,0.4,1.0,29.0,2.0,0,5.1,175.5,87.6,25.95,10.1080/10717544.2016.1199605,acetone,96761.83912872903,lopinavir,CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O,628.814,628.3624706360001,46,4,4,5,15,3,1,1,0.43243243243243246,4.328140000000004,179.53589999999951,120.00000000000001,272.2754260544931,9,1.5215253926910401,1411.9399871126961
14.0,1.0,628.81,4.33,120.0,125.5,5,4,9,0.2,0.5,29.0,2.0,0,5.1,214.8,95.7,16.07,10.1080/10717544.2016.1199605,acetone,144950.06910768565,lopinavir,CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O,628.814,628.3624706360001,46,4,4,5,15,3,1,1,0.43243243243243246,4.328140000000004,179.53589999999951,120.00000000000001,272.2754260544931,9,1.5215253926910401,1411.9399871126961
14.0,1.0,628.81,4.33,120.0,125.5,5,4,9,0.2,0.75,29.0,2.0,0,5.1,231.3,91.4,15.45,10.1080/10717544.2016.1199605,acetone,168074.23307333133,lopinavir,CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O,628.814,628.3624706360001,46,4,4,5,15,3,1,1,0.43243243243243246,4.328140000000004,179.53589999999951,120.00000000000001,272.2754260544931,9,1.5215253926910401,1411.9399871126961
14.0,1.0,628.81,4.33,120.0,125.5,5,4,9,0.2,1.0,29.0,2.0,0,5.1,233.6,75.3,13.09,10.1080/10717544.2016.1199605,acetone,171433.44385003528,lopinavir,CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O,628.814,628.3624706360001,46,4,4,5,15,3,1,1,0.43243243243243246,4.328140000000004,179.53589999999951,120.00000000000001,272.2754260544931,9,1.5215253926910401,1411.9399871126961
14.0,1.0,628.81,4.33,120.0,125.5,5,4,9,0.133,0.5,29.0,2.0,0,5.1,207.4,93.8,11.12,10.1080/10717544.2016.1199605,acetone,135134.8540119281,lopinavir,CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O,628.814,628.3624706360001,46,4,4,5,15,3,1,1,0.43243243243243246,4.328140000000004,179.53589999999951,120.00000000000001,272.2754260544931,9,1.5215253926910401,1411.9399871126961
14.0,1.0,628.81,4.33,120.0,125.5,5,4,9,0.133,0.75,29.0,2.0,0,5.1,237.1,85.1,10.19,10.1080/10717544.2016.1199605,acetone,176609.06066719178,lopinavir,CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O,628.814,628.3624706360001,46,4,4,5,15,3,1,1,0.43243243243243246,4.328140000000004,179.53589999999951,120.00000000000001,272.2754260544931,9,1.5215253926910401,1411.9399871126961
14.0,1.0,628.81,4.33,120.0,125.5,5,4,9,0.133,1.0,29.0,2.0,0,5.1,236.1,71.1,8.66,10.1080/10717544.2016.1199605,acetone,175122.45902351307,lopinavir,CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O,628.814,628.3624706360001,46,4,4,5,15,3,1,1,0.43243243243243246,4.328140000000004,179.53589999999951,120.00000000000001,272.2754260544931,9,1.5215253926910401,1411.9399871126961
57.5,1.0,296.84,3.27,32.34,242.0,2,1,4,0.25,0.16,13.0,4.0,0,5.1,220.7,57.06,8.69,10.1080/09205063.2013.798880,acetone,153022.2343514519,ropinirole-hydrochloride,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1.Cl,296.8419999999999,296.16554110000004,20,2,1,2,7,1,0,1,0.5625,3.2675000000000023,86.74970000000005,32.34,127.69930431633844,4,1.9999986175843255e-06,442.1030546667465
57.5,1.0,296.84,3.27,32.34,242.0,2,1,4,0.083,0.24,13.0,4.0,0,5.1,267.3,68.8,13.38,10.1080/09205063.2013.798880,acetone,224464.5645682067,ropinirole-hydrochloride,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1.Cl,296.8419999999999,296.16554110000004,20,2,1,2,7,1,0,1,0.5625,3.2675000000000023,86.74970000000005,32.34,127.69930431633844,4,1.9999986175843255e-06,442.1030546667465
57.5,1.0,296.84,3.27,32.34,242.0,2,1,4,0.25,0.24,13.0,4.0,0,5.1,194.6,52.5,14.43,10.1080/09205063.2013.798880,acetone,118969.47485361644,ropinirole-hydrochloride,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1.Cl,296.8419999999999,296.16554110000004,20,2,1,2,7,1,0,1,0.5625,3.2675000000000023,86.74970000000005,32.34,127.69930431633844,4,1.9999986175843255e-06,442.1030546667465
57.5,1.0,296.84,3.27,32.34,242.0,2,1,4,0.125,0.08,13.0,4.0,0,5.1,259.3,64.5,9.63,10.1080/09205063.2013.798880,acetone,211229.6630371636,ropinirole-hydrochloride,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1.Cl,296.8419999999999,296.16554110000004,20,2,1,2,7,1,0,1,0.5625,3.2675000000000023,86.74970000000005,32.34,127.69930431633844,4,1.9999986175843255e-06,442.1030546667465
57.5,1.0,296.84,3.27,32.34,242.0,2,1,4,0.125,0.24,13.0,4.0,0,5.1,231.1,63.8,16.76,10.1080/09205063.2013.798880,acetone,167783.69858472733,ropinirole-hydrochloride,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1.Cl,296.8419999999999,296.16554110000004,20,2,1,2,7,1,0,1,0.5625,3.2675000000000023,86.74970000000005,32.34,127.69930431633844,4,1.9999986175843255e-06,442.1030546667465
57.5,1.0,296.84,3.27,32.34,242.0,2,1,4,0.083,0.16,13.0,4.0,0,5.1,279.4,72.3,9.2,10.1080/09205063.2013.798880,acetone,245246.41988318885,ropinirole-hydrochloride,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1.Cl,296.8419999999999,296.16554110000004,20,2,1,2,7,1,0,1,0.5625,3.2675000000000023,86.74970000000005,32.34,127.69930431633844,4,1.9999986175843255e-06,442.1030546667465
57.5,1.0,296.84,3.27,32.34,242.0,2,1,4,0.25,0.08,13.0,4.0,0,5.1,227.5,48.9,12.39,10.1080/09205063.2013.798880,acetone,162597.05477735674,ropinirole-hydrochloride,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1.Cl,296.8419999999999,296.16554110000004,20,2,1,2,7,1,0,1,0.5625,3.2675000000000023,86.74970000000005,32.34,127.69930431633844,4,1.9999986175843255e-06,442.1030546667465
57.5,1.0,296.84,3.27,32.34,242.0,2,1,4,0.125,0.16,13.0,4.0,0,5.1,243.2,66.9,14.67,10.1080/09205063.2013.798880,acetone,185813.39307145876,ropinirole-hydrochloride,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1.Cl,296.8419999999999,296.16554110000004,20,2,1,2,7,1,0,1,0.5625,3.2675000000000023,86.74970000000005,32.34,127.69930431633844,4,1.9999986175843255e-06,442.1030546667465
57.5,1.0,296.84,3.27,32.34,242.0,2,1,4,0.083,0.08,13.0,4.0,0,5.1,331.6,65.7,13.49,10.1080/09205063.2013.798880,acetone,345445.0042953125,ropinirole-hydrochloride,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1.Cl,296.8419999999999,296.16554110000004,20,2,1,2,7,1,0,1,0.5625,3.2675000000000023,86.74970000000005,32.34,127.69930431633844,4,1.9999986175843255e-06,442.1030546667465
26.5,1.0,853.92,3.74,221.29,214.5,14,4,15,0.05,1.0,18.0,2.0,0,5.1,223.4,82.1,3.94,10.1016/j.jddst.2019.101380,acetone,156789.22385459184,paclitaxel,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,853.9180000000003,853.3309553120001,62,7,4,14,10,3,3,4,0.44680851063829785,3.735700000000004,217.69009999999943,221.28999999999996,357.8854073908183,15,1.3874476640402011,2280.346269552866
26.5,1.0,853.92,3.74,221.29,214.5,14,4,15,0.02,1.0,18.0,2.0,0,5.1,218.6,87.8,1.73,10.1016/j.jddst.2019.101380,acetone,150124.0208807357,paclitaxel,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,853.9180000000003,853.3309553120001,62,7,4,14,10,3,3,4,0.44680851063829785,3.735700000000004,217.69009999999943,221.28999999999996,357.8854073908183,15,1.3874476640402011,2280.346269552866
26.5,1.0,853.92,3.74,221.29,214.5,14,4,15,0.02,1.0,18.0,4.0,0,5.1,302.9,80.4,1.58,10.1016/j.jddst.2019.101380,acetone,288236.13083454425,paclitaxel,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,853.9180000000003,853.3309553120001,62,7,4,14,10,3,3,4,0.44680851063829785,3.735700000000004,217.69009999999943,221.28999999999996,357.8854073908183,15,1.3874476640402011,2280.346269552866
26.5,1.0,853.92,3.74,221.29,214.5,14,4,15,0.1,1.0,18.0,2.0,0,5.1,266.8,80.1,7.42,10.1016/j.jddst.2019.101380,acetone,223625.60225006554,paclitaxel,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,853.9180000000003,853.3309553120001,62,7,4,14,10,3,3,4,0.44680851063829785,3.735700000000004,217.69009999999943,221.28999999999996,357.8854073908183,15,1.3874476640402011,2280.346269552866
26.5,1.0,853.92,3.74,221.29,214.5,14,4,15,0.04,1.0,18.0,2.0,0,5.1,201.9,85.5,3.31,10.1016/j.jddst.2019.101380,acetone,128062.65770979943,paclitaxel,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,853.9180000000003,853.3309553120001,62,7,4,14,10,3,3,4,0.44680851063829785,3.735700000000004,217.69009999999943,221.28999999999996,357.8854073908183,15,1.3874476640402011,2280.346269552866
26.5,1.0,853.92,3.74,221.29,214.5,14,4,15,0.04,1.0,18.0,4.0,0,5.1,246.2,80.2,3.11,10.1016/j.jddst.2019.101380,acetone,190425.87940545927,paclitaxel,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,853.9180000000003,853.3309553120001,62,7,4,14,10,3,3,4,0.44680851063829785,3.735700000000004,217.69009999999943,221.28999999999996,357.8854073908183,15,1.3874476640402011,2280.346269552866
12.0,1.0,749.0,1.9,180.08,114.0,14,5,14,0.333,2.0,18.0,16.0,0,5.1,212.0,78.5,20.74,10.1016/j.colsurfb.2010.05.027,acetone,141195.74022293967,azithromycin,CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O,748.9960000000002,748.5085257439999,52,3,5,14,7,0,3,3,0.9736842105263158,1.9007000000000054,194.1789999999994,180.07999999999998,311.5582453783882,14,2.174897674367485,1143.2996076325867
12.0,1.0,749.0,1.9,180.08,114.0,14,5,14,0.5,2.0,18.0,16.0,0,5.1,230.0,66.8,25.04,10.1016/j.colsurfb.2010.05.027,acetone,166190.25137490005,azithromycin,CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O,748.9960000000002,748.5085257439999,52,3,5,14,7,0,3,3,0.9736842105263158,1.9007000000000054,194.1789999999994,180.07999999999998,311.5582453783882,14,2.174897674367485,1143.2996076325867
12.0,1.0,749.0,1.9,180.08,114.0,14,5,14,1.0,2.0,18.0,16.0,0,5.1,252.0,50.5,33.55,10.1016/j.colsurfb.2010.05.027,acetone,199503.69987356622,azithromycin,CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O,748.9960000000002,748.5085257439999,52,3,5,14,7,0,3,3,0.9736842105263158,1.9007000000000054,194.1789999999994,180.07999999999998,311.5582453783882,14,2.174897674367485,1143.2996076325867
2.4,1.0,479.02,3.93,55.08,165.0,3,1,6,0.008,0.1,20.5,10.0,0,5.1,171.5,47.0,0.39,10.3390/nano11030749,acetone,92401.3085255464,rhodamine-B,CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-],479.0200000000002,478.20232053199993,34,4,1,3,7,2,0,2,0.2857142857142857,2.5649999999999995,135.14329999999998,56.69,206.26955354452232,6,3.239995886105475e-06,1349.4938198366165
3.2,2.33,479.02,3.93,55.08,165.0,3,1,6,0.008,0.1,20.5,10.0,0,5.1,166.7,56.0,0.46,10.3390/nano11030749,acetone,87301.37267541485,rhodamine-B,CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-],479.0200000000002,478.20232053199993,34,4,1,3,7,2,0,2,0.2857142857142857,2.5649999999999995,135.14329999999998,56.69,206.26955354452232,6,3.239995886105475e-06,1349.4938198366165
17.0,1.0,479.02,3.93,55.08,165.0,3,1,6,0.008,0.1,20.5,10.0,0,5.1,164.6,18.0,0.15,10.3390/nano11030749,acetone,85115.67241853283,rhodamine-B,CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-],479.0200000000002,478.20232053199993,34,4,1,3,7,2,0,2,0.2857142857142857,2.5649999999999995,135.14329999999998,56.69,206.26955354452232,6,3.239995886105475e-06,1349.4938198366165
60.0,1.0,350.44,4.92,46.34,212.0,5,0,5,0.002,0.0,0.0,2.5,0,5.1,61.0,52.3,0.1,10.1007/s00396-016-4007-3,acetone,11689.86626400762,coumarin-6,CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C3=NC4=CC=CC=C4S3,350.44300000000004,350.108898816,25,4,0,5,4,4,0,0,0.2,4.915900000000003,104.65900000000002,46.34,148.89777869223204,5,1.8425959267094933,1076.5387853898205
60.0,1.0,350.44,4.92,46.34,212.0,5,0,5,0.002,0.0,0.0,2.5,0,4.0,60.0,49.2,0.1,10.1007/s00396-016-4007-3,tetrahydrofuran,11309.733552923255,coumarin-6,CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C3=NC4=CC=CC=C4S3,350.44300000000004,350.108898816,25,4,0,5,4,4,0,0,0.2,4.915900000000003,104.65900000000002,46.34,148.89777869223204,5,1.8425959267094933,1076.5387853898205
60.0,1.0,350.44,4.92,46.34,212.0,5,0,5,0.005,0.0,0.0,2.5,0,5.1,51.0,25.5,0.12,10.1007/s00396-016-4007-3,acetone,8171.282491987052,coumarin-6,CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C3=NC4=CC=CC=C4S3,350.44300000000004,350.108898816,25,4,0,5,4,4,0,0,0.2,4.915900000000003,104.65900000000002,46.34,148.89777869223204,5,1.8425959267094933,1076.5387853898205
60.0,1.0,350.44,4.92,46.34,212.0,5,0,5,0.005,0.0,0.0,2.5,0,4.0,67.0,28.0,0.14,10.1007/s00396-016-4007-3,tetrahydrofuran,14102.609421964582,coumarin-6,CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C3=NC4=CC=CC=C4S3,350.44300000000004,350.108898816,25,4,0,5,4,4,0,0,0.2,4.915900000000003,104.65900000000002,46.34,148.89777869223204,5,1.8425959267094933,1076.5387853898205
60.0,1.0,350.44,4.92,46.34,212.0,5,0,5,0.05,0.0,0.0,2.5,0,5.1,54.0,3.8,0.19,10.1007/s00396-016-4007-3,acetone,9160.884177867836,coumarin-6,CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C3=NC4=CC=CC=C4S3,350.44300000000004,350.108898816,25,4,0,5,4,4,0,0,0.2,4.915900000000003,104.65900000000002,46.34,148.89777869223204,5,1.8425959267094933,1076.5387853898205
60.0,1.0,350.44,4.92,46.34,212.0,5,0,5,0.05,0.0,0.0,2.5,0,4.0,83.0,6.4,0.32,10.1007/s00396-016-4007-3,tetrahydrofuran,21642.431790580085,coumarin-6,CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C3=NC4=CC=CC=C4S3,350.44300000000004,350.108898816,25,4,0,5,4,4,0,0,0.2,4.915900000000003,104.65900000000002,46.34,148.89777869223204,5,1.8425959267094933,1076.5387853898205
60.0,1.0,350.44,4.92,46.34,212.0,5,0,5,0.005,0.0,0.0,2.5,0,5.1,51.0,25.5,0.12,10.1007/s00396-016-4007-3,acetone,8171.282491987052,coumarin-6,CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C3=NC4=CC=CC=C4S3,350.44300000000004,350.108898816,25,4,0,5,4,4,0,0,0.2,4.915900000000003,104.65900000000002,46.34,148.89777869223204,5,1.8425959267094933,1076.5387853898205
75.0,1.86,350.44,4.92,46.34,212.0,5,0,5,0.005,0.0,0.0,2.5,0,5.1,75.0,25.7,0.13,10.1007/s00396-016-4007-3,acetone,17671.458676442588,coumarin-6,CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C3=NC4=CC=CC=C4S3,350.44300000000004,350.108898816,25,4,0,5,4,4,0,0,0.2,4.915900000000003,104.65900000000002,46.34,148.89777869223204,5,1.8425959267094933,1076.5387853898205
75.0,5.67,350.44,4.92,46.34,212.0,5,0,5,0.005,0.0,0.0,2.5,0,5.1,99.0,30.1,0.15,10.1007/s00396-016-4007-3,acetone,30790.74959783356,coumarin-6,CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C3=NC4=CC=CC=C4S3,350.44300000000004,350.108898816,25,4,0,5,4,4,0,0,0.2,4.915900000000003,104.65900000000002,46.34,148.89777869223204,5,1.8425959267094933,1076.5387853898205
60.0,1.0,350.44,4.92,46.34,212.0,5,0,5,0.005,0.0,0.0,10.0,0,5.1,100.0,13.7,0.07,10.1007/s00396-016-4007-3,acetone,31415.926535897932,coumarin-6,CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C3=NC4=CC=CC=C4S3,350.44300000000004,350.108898816,25,4,0,5,4,4,0,0,0.2,4.915900000000003,104.65900000000002,46.34,148.89777869223204,5,1.8425959267094933,1076.5387853898205
60.0,1.0,350.44,4.92,46.34,212.0,5,0,5,0.005,0.0,0.0,2.5,0,5.1,68.0,7.4,0.04,10.1007/s00396-016-4007-3,acetone,14526.724430199203,coumarin-6,CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C3=NC4=CC=CC=C4S3,350.44300000000004,350.108898816,25,4,0,5,4,4,0,0,0.2,4.915900000000003,104.65900000000002,46.34,148.89777869223204,5,1.8425959267094933,1076.5387853898205
60.0,1.0,350.44,4.92,46.34,212.0,5,0,5,0.005,0.0,0.0,3.5,0,5.1,64.0,8.1,0.04,10.1007/s00396-016-4007-3,acetone,12867.963509103793,coumarin-6,CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C3=NC4=CC=CC=C4S3,350.44300000000004,350.108898816,25,4,0,5,4,4,0,0,0.2,4.915900000000003,104.65900000000002,46.34,148.89777869223204,5,1.8425959267094933,1076.5387853898205
60.0,1.0,350.44,4.92,46.34,212.0,5,0,5,0.005,0.0,0.0,2.5,0,5.1,51.0,25.5,0.12,10.1007/s00396-016-4007-3,acetone,8171.282491987052,coumarin-6,CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C3=NC4=CC=CC=C4S3,350.44300000000004,350.108898816,25,4,0,5,4,4,0,0,0.2,4.915900000000003,104.65900000000002,46.34,148.89777869223204,5,1.8425959267094933,1076.5387853898205
60.0,1.0,350.44,4.92,46.34,212.0,5,0,5,0.005,0.0,0.0,2.0,0,5.1,53.0,32.4,0.16,10.1007/s00396-016-4007-3,acetone,8824.73376393373,coumarin-6,CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C3=NC4=CC=CC=C4S3,350.44300000000004,350.108898816,25,4,0,5,4,4,0,0,0.2,4.915900000000003,104.65900000000002,46.34,148.89777869223204,5,1.8425959267094933,1076.5387853898205
45.0,1.0,705.65,5.58,104.7,166.2,12,0,14,0.2,0.3,29.0,10.0,0,5.1,175.0,61.0,10.87,10.2147/IJN.S54040,acetone,96211.27501618741,itraconazole,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@H]5CO[C@](O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl,705.6470000000003,704.239307056,49,7,0,12,11,5,2,2,0.37142857142857144,5.5773000000000055,188.17599999999948,104.70000000000002,293.88445706899506,14,0.9252982702044731,1907.319691394515
45.0,1.0,705.65,5.58,104.7,166.2,12,0,14,0.1,0.3,29.0,10.0,0,5.1,178.0,72.0,6.72,10.2147/IJN.S54040,acetone,99538.221636339,itraconazole,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@H]5CO[C@](O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl,705.6470000000003,704.239307056,49,7,0,12,11,5,2,2,0.37142857142857144,5.5773000000000055,188.17599999999948,104.70000000000002,293.88445706899506,14,0.9252982702044731,1907.319691394515
45.0,1.0,705.65,5.58,104.7,166.2,12,0,14,0.067,0.3,29.0,10.0,0,5.1,191.0,73.0,4.64,10.2147/IJN.S54040,acetone,114608.44159560924,itraconazole,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@H]5CO[C@](O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl,705.6470000000003,704.239307056,49,7,0,12,11,5,2,2,0.37142857142857144,5.5773000000000055,188.17599999999948,104.70000000000002,293.88445706899506,14,0.9252982702044731,1907.319691394515
12.0,1.0,380.83,1.49,89.64,235.0,4,2,6,0.05,1.0,18.0,3.0,0,5.1,234.8,55.3,2.69,10.2147/IJN.S130908,acetone,173199.27024876507,rhodamine-123,COC(=O)C1=CC=CC=C1C2=C3C=CC(=N)C=C3OC4=C2C=CC(=C4)N.Cl,380.8310000000001,380.09277008400005,27,4,2,5,2,2,0,2,0.047619047619047616,4.474670000000003,107.1266,89.31,161.19438427467566,6,2.1024983233180517e-06,1183.580402447829
12.0,1.0,375.4,1.98,83.8,167.5,6,2,8,0.1,1.0,18.0,3.0,0,5.1,176.6,34.1,3.3,10.2147/IJN.S130908,acetone,97978.60937939088,gatifloxacin,CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F,375.40000000000015,375.1594344039999,27,4,2,6,4,2,2,2,0.47368421052631576,1.9803999999999997,99.62600000000006,83.8,154.88650039420972,8,2.031228563853689,983.3041997140858
90.0,3.0,372.55,3.81,58.2,253.0,2,2,4,0.1,0.5,20.5,10.0,0,5.8,355.68,80.56,7.46,10.1177/0883911520913906,acetonitrile,397437.42777424987,finasteride,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C,372.5530000000001,372.277678392,27,4,2,2,1,0,3,4,0.8260869565217391,3.8145000000000024,106.84240000000007,58.2,163.47781846555736,4,1.5803697249958208,678.3560579995735
90.0,3.0,372.55,3.81,58.2,253.0,2,2,4,0.05,0.5,20.5,10.0,0,5.8,575.97,90.72,4.34,10.1177/0883911520913906,acetonitrile,1042196.4736227327,finasteride,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C,372.5530000000001,372.277678392,27,4,2,2,1,0,3,4,0.8260869565217391,3.8145000000000024,106.84240000000007,58.2,163.47781846555736,4,1.5803697249958208,678.3560579995735
90.0,3.0,372.55,3.81,58.2,253.0,2,2,4,0.033,0.5,20.5,10.0,0,5.8,1012.04,98.9,3.19,10.1177/0883911520913906,acetonitrile,3217697.614985848,finasteride,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C,372.5530000000001,372.277678392,27,4,2,2,1,0,3,4,0.8260869565217391,3.8145000000000024,106.84240000000007,58.2,163.47781846555736,4,1.5803697249958208,678.3560579995735
